SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_CHEM,INDXSAMP_CHEM,PTL,NTL,TURB,ANC,DOC,COND,SAMPLED_CHLA,INDXSAMP_CHLA,CHLA,PTL_COND,NTL_COND,CHLA_COND,TURB_COND,ANC_COND,SALINITY_COND
NLA06608-1111,1,PROB_Lake,Target_Sampled,Target,44.430652,-96.2903006,MN,Region_5,"(20,50]",,NLALake,OverSamp,"TPL_MN_(20,50]",0.00149457,662.6475262,478.7734946,MN,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7020004,,,YES,YES,YES,193,1500,19.7,4050.1,11.85,1120,YES,YES,46.22,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-1113,1,PROB_Lake,Target_Sampled,Target,35.7984722,-81.2984032,NC,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,5.9391989,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3050101,,,YES,YES,YES,9,118,2.07,302.7,1.93,55,YES,YES,7.57,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1114,1,PROB_Lake,Target_Sampled,Target,30.4715862,-88.612594,MS,Region_4,"(20,50]",,NLALake,OverSamp,"CPL_MS_(20,50]",0.00679811,145.683643,72.0907583,MS,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3170006,,,YES,YES,YES,63,558,7.24,359.2,5.07,806,YES,YES,12.5,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-1115,1,PROB_Lake,Target_Sampled,Target,41.6389731,-87.5295974,IL,Region_5,"(20,50]",,NLALake,OverSamp,"TPL_IL_(20,50]",0.0118969,83.24632031,50.0141131,IL,YES,PLNLOW,TPL,54,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,4,4040001,,,YES,YES,YES,19,1041,3.8,3156.8,10.45,631,YES,YES,4.42,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1119,1,PROB_Lake,Target_Sampled,Target,40.7577555,-109.6229151,UT,Region_8,"(20,50]",,NLALake,OverSamp,"WMT_UT_(20,50]",0.0258307,38.34094162,12.236915,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,14,14060002,,,YES,YES,YES,16,265,6.14,218.2,4.99,30,YES,YES,2.21,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1120,1,PROB_Lake,Target_Sampled,Target,37.1468942,-90.7908663,MO,Region_7,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0841724,MO,NO,EHIGH,SAP,39,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,TRASH,11,11010007,,,YES,YES,YES,144,165,2.8,2623.7,1.1,275,YES,YES,8.02,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1122,1,PROB_Lake,Target_Sampled,Target,42.2585591,-71.8917556,MA,Region_1,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,483.9862215,MA,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1090003,,,YES,YES,YES,9,318,2.01,234,4.11,131,YES,YES,5.92,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1124,1,PROB_Lake,Target_Sampled,Target,36.6037968,-104.6397618,NM,Region_6,>100,,NLALake,OverSamp,SPL_NM_>100,0.33730332,2.93615063,3.8202907,NM,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11080001,,,YES,YES,YES,9,433,2.16,1927.4,6.5,424,YES,YES,1.18,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1125,1,PROB_Lake,Target_Sampled,Target,41.9375191,-73.4545047,CT,Region_1,"(50,100]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.8283345,CT,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1100005,,,YES,YES,YES,17,315,1.62,2804.8,3.68,301,YES,YES,4.18,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1129,1,PROB_Lake,Target_Sampled,Target,34.5380785,-111.2044517,AZ,Region_9,>100,,NLALake,OverSamp,WMT_AZ_>100,0.19769461,5.00961241,1.2953054,AZ,NO,WMTNS,WMT,23,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,REF,15,15020008,,,YES,YES,YES,12,336,3.01,686.3,4.97,78,YES,YES,4.32,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1130,1,PROB_Lake,Target_Sampled,Target,42.6164425,-85.2016853,MI,Region_5,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.7434612,MI_LP,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4050007,,,YES,YES,YES,65,634,6.39,4310.9,4.8,555,YES,YES,23.68,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-1131,1,PROB_Lake,Target_Sampled,Target,41.6715821,-85.0498935,IN,Region_5,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.4514264,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES,YES,YES,1,504,3.53,2696.8,6.76,444,YES,YES,6.19,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1134,1,PROB_Lake,Target_Sampled,Target,46.9728502,-95.6552124,MN,Region_5,>100,,NLALake,OverSamp,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,9,9020103,,,YES,YES,YES,24,826,5.15,2539,9.74,233,YES,YES,9.43,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1141,1,PROB_Lake,Target_Sampled,Target,34.5506376,-118.1208238,CA,Region_9,"(50,100]",,NLALake,OverSamp,"XER_CA_(50,100]",0.02833407,34.95343954,20.8926961,CA,YES,WMTNS,XER,14,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,18,18090206,,,YES,YES,YES,45,824,2.7,1875.9,3.23,509,YES,YES,10.16,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-1143,1,PROB_Lake,Target_Sampled,Target,45.7235156,-92.1679386,WI,Region_5,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,724.8867084,WI,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,7,7030001,,,YES,YES,YES,59,768,2.44,2447,2.08,243,YES,YES,9.52,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1145,1,PROB_Lake,Target_Sampled,Target,40.1114616,-75.86457,PA,Region_3,"(50,100]",,NLALake,OverSamp,"SAP_PA_(50,100]",0.05115851,19.35891928,8.115238,PA,YES,EHIGH,SAP,64,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,2,2040205,,,YES,YES,YES,60,724,15.5,940.8,4.29,180,YES,YES,17.83,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1147,1,PROB_Lake,Target_Sampled,Target,40.4840638,-104.9010317,CO,Region_8,"(50,100]",,NLALake,OverSamp,"SPL_CO_(50,100]",0.09089393,10.89592425,4.6960181,CO,YES,PLNLOW,SPL,25,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10190007,,,YES,YES,YES,775,1414,13,2388.2,4.52,621,YES,YES,42.24,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1148,1,PROB_Lake,Target_Sampled,Target,42.1499431,-101.8384538,NE,Region_7,>100,,NLALake,OverSamp,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,TRASH,10,10210001,,,YES,YES,YES,242,6934,172,17614.2,68.06,1602,YES,YES,48,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-1150,1,PROB_Lake,Target_Sampled,Target,48.1652,-92.1073,MN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MN_(20,50]",0.00250556,395.2702715,285.5891281,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,9,9030001,IM,Original lake [Ruby L.] was allowed to be replaced. Index site coordinates not reported,YES,YES,YES,11,500,1.78,535.6,8.29,59,YES,YES,3.79,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1151,1,PROB_Lake,Target_Sampled,Target,34.0332132,-109.4367421,AZ,Region_9,"(50,100]",,NLALake,OverSamp,"WMT_AZ_(50,100]",0.21768547,4.54956125,1.1763527,AZ,NO,WMTNS,WMT,23,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,15,15020001,,,YES,YES,YES,129,648,5.28,950.8,4.03,104,YES,YES,13.72,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1153,1,PROB_Lake,Target_Sampled,Target,48.5777513,-113.9310021,MT,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.6945427,MT,NO,WMTNS,WMT,41,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17010207,,,YES,YES,YES,3,224,0.358,1013.8,0.96,105,YES,YES,0.25,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1155,1,PROB_Lake,Target_Sampled,Target,47.074282,-99.6306881,ND,Region_8,"(10,20]",,NLALake,OverSamp,"NPL_ND_(10,20]",0.01091188,90.76105074,81.7895212,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130103,,,YES,YES,YES,122,3069,14.9,14089.7,26.14,1856,YES,YES,28.68,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-1162,1,PROB_Lake,Target_Sampled,Target,44.430809,-83.9204875,MI,Region_5,>100,,NLALake,OverSamp,UMW_MI_>100,0.0142675,69.41462169,33.1702585,MI_LP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4070007,,,YES,YES,YES,8,541,0.851,2561.9,9.26,279,YES,YES,3.08,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1163,1,PROB_Lake,Target_Sampled,Target,40.9115267,-86.3383715,IN,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_IN_(10,20]",0.01889863,52.40451623,16.3988026,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,5,5120106,,,YES,YES,YES,11,778,1.7,2191.6,10.23,279,YES,YES,4.01,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1164,1,PROB_Lake,Target_Sampled,Target,35.2054432,-96.5549335,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,11,11100302,,,YES,YES,YES,23,424,9.95,680.1,6.74,169,YES,YES,8.08,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1166,1,PROB_Lake,Target_Sampled,Target,46.0021852,-89.6129861,WI,Region_5,"(20,50]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,7.5279259,WI,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7050002,,,YES,YES,YES,1,197,0.678,37.2,2.05,14,YES,YES,1.15,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBED,1:LEAST DISTURBED
NLA06608-1167,1,PROB_Lake,Target_Sampled,Target,42.1212185,-84.3230409,MI,Region_5,>100,,NLALake,OverSamp,UMW_MI_>100,0.0142675,69.41462169,33.1702585,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4100002,,,YES,YES,YES,5,461,1.92,3056.4,3.83,430,YES,YES,2.62,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1170,1,PROB_Lake,Target_Sampled,Target,41.1883313,-111.3838226,UT,Region_8,>100,,NLALake,OverSamp,WMT_UT_>100,0.06352977,15.58912282,4.9754326,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,16,16020101,,,YES,YES,YES,6,240,1.6,3175.9,2.61,418,YES,YES,1.22,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1172,1,PROB_Lake,Target_Sampled,Target,39.2775035,-86.2117997,IN,Region_5,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,236.0552488,IN,NO,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,5,5120202,,,YES,YES,YES,4,241,1.48,1515.8,3.51,182,YES,YES,3,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1174,1,PROB_Lake,Target_Sampled,Target,45.3366714,-70.6674859,ME,Region_1,>100,,NLALake,OverSamp,NAP_ME_>100,0.01074048,92.20942966,68.1033303,ME,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1030002,,,YES,YES,YES,4,298,0.629,205.6,6.07,40,YES,YES,2.76,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1175,1,PROB_Lake,Target_Sampled,Target,45.0015796,-94.3324054,MN,Region_5,>100,,NLALake,OverSamp,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7010204,,,YES,YES,YES,69,1328,15.3,3015.1,10.58,375,YES,YES,32.11,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1177,1,PROB_Lake,Target_Sampled,Target,35.0325194,-79.041777,NC,Region_4,"(10,20]",,NLALake,OverSamp,"CPL_NC_(10,20]",0.00800857,123.6642097,93.7554367,NC,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,3,3030004,,,YES,YES,YES,24,328,6.57,92,3.99,27,YES,YES,16.64,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1179,1,PROB_Lake,Target_Sampled,Target,42.2838303,-88.1238299,IL,Region_5,"(20,50]",,NLALake,OverSamp,"TPL_IL_(20,50]",0.0118969,83.24632031,50.0141131,IL,YES,PLNLOW,TPL,54,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,7,7120006,,,YES,YES,YES,133,2741,22,2635.2,15.76,990,YES,YES,349.2,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1181,1,PROB_Lake,Target_Sampled,Target,35.8138789,-78.5287955,NC,Region_4,"(20,50]",,NLALake,OverSamp,"SAP_NC_(20,50]",0.02397369,41.31084525,31.3196223,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3020201,,,YES,YES,YES,9,251,11.4,786.8,6,101,YES,YES,82.22,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1183,1,PROB_Lake,Target_Sampled,Target,40.6787777,-110.7617077,UT,Region_8,"(10,20]",,NLALake,OverSamp,"WMT_UT_(10,20]",0.01706069,58.05001359,18.5272727,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,14,14060003,,,YES,YES,YES,3,133,0.393,65.9,2.19,11,YES,YES,1.81,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1185,1,PROB_Lake,Target_Sampled,Target,27.8472898,-82.778673,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,3,3100207,,,YES,YES,YES,62,2869,17,1589,15.41,628,YES,YES,104.53,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-1189,1,PROB_Lake,Target_Sampled,Target,41.7003467,-74.6761471,NY,Region_2,"(20,50]",,NLALake,OverSamp,"NAP_NY_(20,50]",0.00433964,228.2156967,245.2421149,NY,YES,EHIGH,NAP,62,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2040104,,,YES,YES,YES,9,281,0.74,86.2,4.17,90,YES,YES,1.87,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1190,1,PROB_Lake,Target_Sampled,Target,44.0879407,-123.3000758,OR,Region_10,>100,,NLALake,OverSamp,WMT_OR_>100,0.05025013,19.70886987,4.4036635,OR,YES,WMTNS,WMT,3,I,Willamette and Central Valleys,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17090003,,,YES,YES,YES,3,96,13.2,404.2,2.07,62,YES,YES,6.18,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1191,1,PROB_Lake,Target_Sampled,Target,30.0078977,-97.8223278,TX,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_TX_(50,100]",0.01886328,52.50272359,14.6512233,TX,YES,PLNLOW,SPL,32,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12100203,,,YES,YES,YES,152,984,8.81,3253.4,8.24,446,YES,YES,48.96,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1195,1,PROB_Lake,Target_Sampled,Target,41.4150635,-86.4738836,IN,Region_5,>100,,NLALake,OverSamp,TPL_IN_>100,0.04197807,23.59263768,7.3827799,IN,YES,PLNLOW,TPL,54,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7120001,,,YES,YES,YES,26,753,4.98,2730.9,7.28,408,YES,YES,16.57,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1198,1,PROB_Lake,Target_Sampled,Target,46.4191787,-95.840761,MN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MN_(20,50]",0.00250556,395.2702715,285.5891281,MN,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,9,9020103,,,YES,YES,YES,9,611,1.88,2997.9,6.23,311,YES,YES,2.64,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1199,1,PROB_Lake,Target_Sampled,Target,39.606337,-84.9674551,IN,Region_5,"(50,100]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.4514264,IN,NO,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5080003,,,YES,YES,YES,44,836,8.77,2375.1,4.08,336,YES,YES,49.58,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1204,1,PROB_Lake,Target_Sampled,Target,34.4459249,-93.1117432,AR,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.8014812,AR,YES,EHIGH,SAP,36,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,TRASH,8,8040101,,,YES,YES,YES,10,230,1.34,316.6,3.35,51,YES,YES,5.04,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1206,1,PROB_Lake,Target_Sampled,Target,46.0407151,-86.8057196,MI,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_MI_(10,20]",0.00383149,258.4827754,141.00558,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,4,4030111,,,YES,YES,YES,17,834,2.39,930.6,15.82,122,YES,YES,2.98,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-1207,1,PROB_Lake,Target_Sampled,Target,45.3157828,-92.5643955,WI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_WI_(20,50]",0.00595348,166.3520122,159.855637,WI,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7030005,,,YES,YES,YES,11,240,1.08,2038.7,3.07,223,YES,YES,2.5,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
